userid,movieid,date_watch,time_watch,minutes,date_rate,time_rate,rating
9998,stuart+little+1999,2022-09-05,01:39:13,82,2022-09-05,01:42:58,1
79445,monty+python+and+the+holy+grail+1975,2022-09-05,02:20:46,91,2022-09-05,02:22:44,5
4220,untraceable+2008,2022-09-05,03:00:54,99,2022-09-05,03:04:55,5
91735,north+1994,2022-09-05,02:54:09,88,2022-09-05,02:55:11,3
187950,city+of+god+2002,2022-09-05,04:29:46,130,2022-09-05,04:31:47,4
218573,the+guns+of+navarone+1961,2022-09-05,05:34:13,159,2022-09-05,05:35:16,3
213624,the+blair+witch+project+1999,2022-09-05,07:11:53,81,2022-09-05,07:13:48,4
164583,the+cable+guy+1996,2022-09-05,06:03,3,2022-09-05,06:05,2
67973,doctor+zhivago+1965,2022-09-05,11:16:06,198,2022-09-05,11:17:02,2
189414,to+kill+a+mockingbird+1962,2022-09-05,10:40:44,128,2022-09-05,10:43:48,5
62237,the+rookie+2002,2022-09-05,12:11:10,126,2022-09-05,12:14:08,4
97919,black+sheep+1996,2022-09-05,14:29:51,88,2022-09-05,14:30:51,3
48199,the+life+aquatic+with+steve+zissou+2004,2022-09-05,16:34:58,98,2022-09-05,16:57:45,1
65161,i.q.+1994,2022-09-05,17:10:31,99,2022-09-05,17:13:34,2
12993,the+princess+bride+1987,2022-09-05,17:27:37,97,2022-09-05,17:30:37,4
222788,about+a+boy+2002,2022-09-05,18:48:09,97,2022-09-05,18:54:07,4
155613,for+a+few+dollars+more+1965,2022-09-05,18:54:10,95,2022-09-05,19:33:19,4
92968,dave+1993,2022-09-05,19:13:41,99,2022-09-05,19:26:37,3
228702,the+mummy+1999,2022-09-05,20:02:35,97,2022-09-05,20:32:03,4
111299,batman+forever+1995,2022-09-05,20:31:46,98,2022-09-05,20:56:59,3
63187,dumbo+1941,2022-09-05,20:46:11,65,2022-09-05,20:47:13,4
122183,minority+report+2002,2022-09-05,21:21:31,96,2022-09-05,22:18:32,4
198286,dune+1984,2022-09-05,21:44:34,99,2022-09-05,22:24:35,1
112353,phenomenon+1996,2022-09-05,22:12:09,99,2022-09-05,22:38:36,3
63445,die+hard+with+a+vengeance+1995,2022-09-05,22:40:43,99,2022-09-05,23:11:34,3
6555,the+matrix+1999,2022-09-05,23:51:50,98,2022-09-06,00:31:57,1
6555,the+matrix+1999,2022-09-06,00:29:54,136,2022-09-06,00:31:57,1
103595,my+family+1995,2022-09-05,22:38:25,7,2022-09-05,22:42:25,3
175655,stardust+2007,2022-09-05,23:58:25,83,2022-09-06,00:44:26,4
175655,stardust+2007,2022-09-06,00:42:26,127,2022-09-06,00:44:26,4
213624,the+frighteners+1996,2022-09-05,23:59:20,78,2022-09-06,00:33:45,4
213624,the+frighteners+1996,2022-09-06,00:32:43,111,2022-09-06,00:33:45,4
179877,the+hunchback+of+notre+dame+1996,2022-09-05,23:58:30,47,2022-09-06,00:44:37,4
179877,the+hunchback+of+notre+dame+1996,2022-09-06,00:39:40,88,2022-09-06,00:44:37,4
70259,batman+1989,2022-09-05,23:55:21,38,2022-09-06,01:25:18,3
70259,batman+1989,2022-09-06,01:24:17,127,2022-09-06,01:25:18,3
38824,willy+wonka++the+chocolate+factory+1971,2022-09-05,23:41:43,9,2022-09-06,01:14:34,4
38824,willy+wonka++the+chocolate+factory+1971,2022-09-06,01:13:32,101,2022-09-06,01:14:34,4
180066,terminator+2+judgment+day+1991,2022-09-05,23:45:52,9,2022-09-06,01:56:32,5
180066,terminator+2+judgment+day+1991,2022-09-06,01:55:32,138,2022-09-06,01:56:32,5
27055,man+on+the+moon+1999,2022-09-05,23:54:28,9,2022-09-06,01:45:35,4
27055,man+on+the+moon+1999,2022-09-06,01:43:40,118,2022-09-06,01:45:35,4
121444,major+payne+1995,2022-09-06,00:39:13,29,2022-09-06,00:44:14,1
193094,leaving+las+vegas+1995,2022-09-06,02:34:08,113,2022-09-06,02:35:08,5
213162,the+spongebob+squarepants+movie+2004,2022-09-06,03:00:55,88,2022-09-06,03:01:50,3
93324,stargate+1994,2022-09-06,03:45:51,122,2022-09-06,03:46:47,5
142240,snatch+2000,2022-09-06,04:16:26,104,2022-09-06,04:17:28,4
92968,babe+1995,2022-09-06,04:08:22,88,2022-09-06,04:11:23,3
7569,casper+1995,2022-09-06,05:00:45,101,2022-09-06,05:01:46,3
48199,the+mask+of+zorro+1998,2022-09-06,06:31:26,127,2022-09-06,06:42:26,3
190591,500+days+of+summer+2009,2022-09-06,06:00:20,95,2022-09-06,06:02:16,5
76496,three+colors+blue+1993,2022-09-06,06:21:33,99,2022-09-06,06:22:33,4
162471,schindlers+list+1993,2022-09-06,08:14:52,196,2022-09-06,08:15:50,4
9998,the+muppet+christmas+carol+1992,2022-09-06,07:23:03,86,2022-09-06,07:24:01,4
184092,the+absent-minded+professor+1961,2022-09-06,07:55:47,96,2022-09-06,07:57:46,3
42856,cabin+boy+1994,2022-09-06,08:20:52,74,2022-09-06,08:28:40,3
101843,being+john+malkovich+1999,2022-09-06,13:13:03,98,2022-09-06,13:28:59,4
76449,ace+ventura+when+nature+calls+1995,2022-09-06,13:02:39,91,2022-09-06,13:03:38,1
63601,wedding+crashers+2005,2022-09-06,13:36:11,98,2022-09-06,13:59:17,4
12993,ever+after+a+cinderella+story+1998,2022-09-06,14:13:20,99,2022-09-06,14:37:39,3
218573,cars+2006,2022-09-06,14:30:43,99,2022-09-06,14:50:51,4
217413,the+graduate+1967,2022-09-06,14:57:42,96,2022-09-06,15:09:49,5
224353,ice+age+the+meltdown+2006,2022-09-06,13:39:01,18,2022-09-06,13:41:04,2
111299,beauty+and+the+beast+1991,2022-09-06,14:48:24,84,2022-09-06,14:50:19,5
104243,vertigo+1958,2022-09-06,16:38:08,99,2022-09-06,17:09:14,5
160238,eraser+1996,2022-09-06,17:07:47,99,2022-09-06,17:26,4
31573,breakfast+at+tiffanys+1961,2022-09-06,17:39:38,99,2022-09-06,17:52:33,2
62237,back+to+the+future+1985,2022-09-06,17:47:18,99,2022-09-06,18:06:20,4
6996,galaxy+quest+1999,2022-09-06,18:00:07,99,2022-09-06,18:05:18,1
52204,the+aristocats+1970,2022-09-06,17:37:36,76,2022-09-06,17:41:46,3
136981,city+slickers+ii+the+legend+of+curlys+gold+1994,2022-09-06,16:32:17,9,2022-09-06,16:35:17,2
164583,who+framed+roger+rabbit+1988,2022-09-06,18:41,99,2022-09-06,18:48,2
187950,bowling+for+columbine+2002,2022-09-06,19:31:57,95,2022-09-06,19:59:06,4
227816,enemy+of+the+state+1998,2022-09-06,20:09:53,98,2022-09-06,20:45:38,1
189746,batman+forever+1995,2022-09-06,20:19:28,97,2022-09-06,20:45:36,4
160932,die+hard+2+1990,2022-09-06,20:38:19,99,2022-09-06,21:05:08,1
7079,the+lord+of+the+rings+the+return+of+the+king+2003,2022-09-06,21:11:35,99,2022-09-06,22:56:19,4
152229,predators+2010,2022-09-06,21:28:46,93,2022-09-06,21:31:45,2
199176,thx+1138+1971,2022-09-06,21:41:39,82,2022-09-06,21:47:39,3
197377,trainspotting+1996,2022-09-06,22:04:37,94,2022-09-06,22:05:34,5
189414,fearless+1993,2022-09-06,22:15:23,98,2022-09-06,22:41:39,3
12993,you_+me+and+dupree+2006,2022-09-06,22:48:15,99,2022-09-06,22:53:18,1
198695,no+looking+back+1998,2022-09-06,22:54:34,58,2022-09-06,22:55:34,4
122183,american+pie+1999,2022-09-06,23:31:57,96,2022-09-06,23:32:57,1
160932,the+bridges+of+madison+county+1995,2022-09-06,23:56:38,98,2022-09-07,00:36:07,5
160932,the+bridges+of+madison+county+1995,2022-09-07,00:34:04,135,2022-09-07,00:36:07,5
121807,rain+man+1988,2022-09-06,23:58:51,63,2022-09-07,01:11:24,3
121807,rain+man+1988,2022-09-07,01:09:27,133,2022-09-07,01:11:24,3
52204,sleepless+in+seattle+1993,2022-09-06,23:22:16,8,2022-09-06,23:36:13,3
184092,blade+runner+1982,2022-09-06,23:59:57,38,2022-09-07,01:21:13,4
184092,blade+runner+1982,2022-09-07,01:19:18,117,2022-09-07,01:21:13,4
110930,the+matrix+1999,2022-09-06,23:48:22,9,2022-09-07,01:56:58,5
110930,the+matrix+1999,2022-09-07,01:55:59,137,2022-09-07,01:56:58,5
92968,carlitos+way+1993,2022-09-06,23:57:26,9,2022-09-07,02:14:53,3
92968,carlitos+way+1993,2022-09-07,02:13:53,145,2022-09-07,02:14:53,3
34960,manhattan+1979,2022-09-07,01:38:03,96,2022-09-07,01:40:05,4
222788,bedazzled+2000,2022-09-07,01:57:11,94,2022-09-07,01:58:12,4
142240,city+of+god+2002,2022-09-07,02:53:03,130,2022-09-07,02:55:02,4
75955,raiders+of+the+lost+ark+1981,2022-09-07,02:56:43,116,2022-09-07,02:57:38,5
141041,the+dirty+dozen+1967,2022-09-07,03:39:23,150,2022-09-07,03:41:24,4
7569,mr.+hollands+opus+1995,2022-09-07,03:38:18,137,2022-09-07,03:40:16,4
6555,run+lola+run+1998,2022-09-07,02:41:15,22,2022-09-07,02:42:15,1
228702,free+willy+1993,2022-09-07,02:37:50,4,2022-09-07,02:39:41,1
63445,star+trek+generations+1994,2022-09-07,07:26:50,119,2022-09-07,07:27:50,4
77935,mystery+science+theater+3000+the+movie+1996,2022-09-07,07:32:51,74,2022-09-07,07:33:52,2
22086,star+trek+vi+the+undiscovered+country+1991,2022-09-07,08:19:17,103,2022-09-07,08:31:32,5
94250,true+lies+1994,2022-09-07,09:00:41,141,2022-09-07,09:02:40,1
101645,a+matter+of+loaf+and+death+2008,2022-09-07,07:10:19,17,2022-09-07,07:18:28,3
93018,the+santa+clause+1994,2022-09-07,08:33:50,89,2022-09-07,08:35:46,1
184380,my+fair+lady+1964,2022-09-07,09:59:18,168,2022-09-07,10:03:14,4
140148,as+good+as+it+gets+1997,2022-09-07,09:50:07,140,2022-09-07,09:51:07,5
184180,stargate+1994,2022-09-07,09:58:08,122,2022-09-07,09:59:07,4
65161,johnny+mnemonic+1995,2022-09-07,10:15:33,95,2022-09-07,10:19:33,3
91735,boomerang+1992,2022-09-07,11:00:26,111,2022-09-07,11:08:22,3
45191,fight+club+1999,2022-09-07,11:42:07,140,2022-09-07,11:43:05,5
62237,south+pacific+1958,2022-09-07,14:11,158,2022-09-07,14:11:59,4
20325,raiders+of+the+lost+ark+1981,2022-09-07,13:52:14,98,2022-09-07,14:11:10,4
227816,get+shorty+1995,2022-09-07,13:55:08,99,2022-09-07,14:03:06,2
60061,congo+1995,2022-09-07,15:55:43,99,2022-09-07,16:07:32,3
108413,gandhi+1982,2022-09-07,16:14:03,99,2022-09-07,16:20:04,5
218573,traffic+2000,2022-09-07,16:27:17,92,2022-09-07,17:23:35,5
94708,north+by+northwest+1959,2022-09-07,17:14:34,98,2022-09-07,17:55:16,4
30606,the+piano+1993,2022-09-07,16:12:43,7,2022-09-07,16:15:45,2
102186,key+largo+1948,2022-09-07,17:48:44,99,2022-09-07,17:51:44,3
136981,under+siege+2+dark+territory+1995,2022-09-07,18:19:43,99,2022-09-07,18:22:34,3
9901,+nous+la+libert+1931,2022-09-07,18:29:45,99,2022-09-07,18:36:48,5
16915,malcolm+x+1992,2022-09-07,20:59:53,200,2022-09-07,21:03:56,4
38824,groundhog+day+1993,2022-09-07,18:45:51,56,2022-09-07,18:46:53,2
83359,the+usual+suspects+1995,2022-09-07,19:28:58,99,2022-09-07,19:38:11,5
160238,mission+impossible+1996,2022-09-07,19:45:19,99,2022-09-07,19:58:19,4
222459,beauty+and+the+beast+1991,2022-09-07,19:37,84,2022-09-07,19:38:58,5
164583,apocalypse+now+1979,2022-09-07,19:56:01,99,2022-09-07,20:51:56,4
70177,smile+1975,2022-09-07,19:57:42,95,2022-09-07,20:18:11,1
76449,a+fish+called+wanda+1988,2022-09-07,20:56:14,99,2022-09-07,21:07:07,4
112353,braveheart+1995,2022-09-07,21:00:45,99,2022-09-07,22:21:32,3
162471,voyage+to+the+bottom+of+the+sea+1961,2022-09-07,21:34:18,99,2022-09-07,21:42:19,3
223998,shrek+2+2004,2022-07-30,05:05:05,93,2022-07-30,05:07:06,2
205687,the+losers+2010,2022-07-30,07:19:17,97,2022-07-30,07:21:17,4
1327,the+apple+dumpling+gang+rides+again+1979,2022-07-30,10:42:07,79,2022-07-30,10:43:08,1
81266,unbreakable+2000,2022-07-30,17:42:04,99,2022-07-30,17:51:14,3
47266,star+wars+episode+i+-+the+phantom+menace+1999,2022-07-30,17:50:59,75,2022-07-30,17:55:54,1
96371,coneheads+1993,2022-07-30,20:40:04,88,2022-07-30,20:42:04,2
73340,the+long+kiss+goodnight+1996,2022-07-30,21:09:01,99,2022-07-30,21:32:16,4
175157,apollo+13+1995,2022-07-30,22:59:05,99,2022-07-30,23:41:54,5
26434,eraser+1996,2022-07-30,23:13:02,99,2022-07-30,23:31:14,5
35249,american+virgin+2009,2022-07-30,23:58:08,61,2022-07-31,00:20:54,3
35249,american+virgin+2009,2022-07-31,00:04:07,67,2022-07-31,00:20:54,3
60574,platoon+1986,2022-07-31,02:06:25,121,2022-07-31,02:07:23,3
35468,jurassic+park+1993,2022-07-31,03:27:44,127,2022-07-31,03:29:53,2
8169,do+the+right+thing+1989,2022-07-31,08:15:20,121,2022-07-31,08:16:24,3
137613,blown+away+1994,2022-07-31,11:19:07,122,2022-07-31,11:20:04,4
156202,fantastic+four+2005,2022-07-31,13:39:22,98,2022-07-31,13:49:51,3
42662,the+doors+1991,2022-07-31,18:32:30,99,2022-07-31,19:16:05,4
156202,buffy+the+vampire+slayer+1992,2022-07-31,22:01:18,87,2022-07-31,22:02:14,3
190233,good+will+hunting+1997,2022-07-31,23:13:59,99,2022-07-31,23:42:38,5
104703,pulp+fiction+1994,2022-07-31,23:45:13,99,2022-08-01,00:42:29,4
104703,pulp+fiction+1994,2022-08-01,00:40:24,154,2022-08-01,00:42:29,4
78484,the+sixth+sense+1999,2022-07-31,23:42:34,52,2022-08-01,00:39:26,4
78484,the+sixth+sense+1999,2022-08-01,00:38:27,108,2022-08-01,00:39:26,4
147021,congo+1995,2022-08-01,06:04,110,2022-08-01,06:04:59,3
35862,the+truth+about+cats++dogs+1996,2022-08-01,07:24:43,94,2022-08-01,07:25:41,3
101409,much+ado+about+nothing+1993,2022-08-01,12:27:53,98,2022-08-01,12:43:10,5
119469,batman+forever+1995,2022-08-01,14:59:21,99,2022-08-01,15:23:37,3
131736,twilight+zone+the+movie+1983,2022-08-01,15:47:31,99,2022-08-01,15:51:28,4
26434,batman+1989,2022-08-01,16:21:11,98,2022-08-01,16:51:30,4
62590,men+in+black+1997,2022-08-01,18:18:28,87,2022-08-01,18:31:14,4
112741,monsters_+inc.+2001,2022-08-01,19:52:38,93,2022-08-01,19:53:39,5
42662,the+adventures+of+robin+hood+1938,2022-08-01,20:47:53,99,2022-08-01,20:52:54,4
124337,natural+born+killers+1994,2022-08-01,21:08:46,84,2022-08-01,21:45:15,5
26434,apollo+13+1995,2022-08-01,21:49:32,98,2022-08-01,22:33:31,5
1327,alice+in+wonderland+1951,2022-08-01,21:35:13,76,2022-08-01,21:36:13,4
147021,outbreak+1995,2022-08-01,22:33:05,89,2022-08-01,23:01:08,3
35468,dirty+dancing+1987,2022-08-01,23:01:19,98,2022-08-01,23:05:20,4
223854,cliffhanger+1993,2022-08-01,22:19:33,9,2022-08-01,22:22:27,3
42662,pork+chop+hill+1959,2022-08-01,23:59:24,9,2022-08-02,00:33:38,3
42662,pork+chop+hill+1959,2022-08-02,00:32:39,42,2022-08-02,00:33:38,3
92021,the+brady+bunch+movie+1995,2022-08-02,05:38:55,85,2022-08-02,05:39:54,5
124337,the+firm+1993,2022-08-02,06:53:30,134,2022-08-02,07:15:38,3
78484,the+shawshank+redemption+1994,2022-08-02,12:41:27,136,2022-08-02,12:49:26,4
167583,the+rainmaker+1997,2022-08-02,14:22:12,99,2022-08-02,15:00:32,4
117236,lawrence+of+arabia+1962,2022-08-02,19:13:39,217,2022-08-02,19:14:41,5
119469,batman+1989,2022-08-02,19:12:36,98,2022-08-02,19:42:32,3
72354,rob+roy+1995,2022-08-02,21:35:41,99,2022-08-02,22:18:06,3
81266,the+passion+of+the+christ+2004,2022-08-02,21:43:56,99,2022-08-02,22:14:12,2
144921,vertigo+1958,2022-08-03,14:49:29,96,2022-08-03,14:51:28,2
190233,forrest+gump+1994,2022-08-03,16:53:59,99,2022-08-03,17:38:59,4
117236,tron+1982,2022-08-03,16:59,96,2022-08-03,17:00:54,5
26434,outbreak+1995,2022-08-03,17:33:36,98,2022-08-03,18:04:28,4
163290,harry+potter+and+the+chamber+of+secrets+2002,2022-08-03,18:17:16,99,2022-08-03,19:21:22,3
124337,outbreak+1995,2022-08-03,17:00:30,9,2022-08-03,17:15:37,4
1327,dumbo+1941,2022-08-03,19:12,60,2022-08-03,19:17:59,4
8169,the+breakfast+club+1985,2022-08-03,20:31:44,98,2022-08-03,20:32:43,4
72354,amlie+2001,2022-08-03,20:40:36,98,2022-08-03,21:06:36,3
102591,eraser+1996,2022-08-03,21:25:16,86,2022-08-03,21:56:08,5
13029,die+hard+with+a+vengeance+1995,2022-08-03,23:01:28,98,2022-08-03,23:33:31,4
10277,nineteen+eighty-four+1984,2022-08-03,23:03:52,97,2022-08-03,23:21:41,2
101409,in+the+name+of+the+father+1993,2022-08-03,23:56:08,85,2022-08-04,00:46:08,4
101409,in+the+name+of+the+father+1993,2022-08-04,00:45:06,134,2022-08-04,00:46:08,4
146731,apollo+13+1995,2022-08-04,02:14:48,137,2022-08-04,02:19:59,4
146731,apollo+13+1995,2022-08-03,23:57:49,0,2022-08-04,02:19:59,4
8881,x-men+2000,2022-08-04,02:20:54,96,2022-08-04,02:35:53,4
156202,aliens+1986,2022-08-04,03:02:51,138,2022-08-04,03:03:51,5
26434,ghost+1990,2022-08-04,03:55:55,128,2022-08-04,03:57,3
205687,fantastic+mr.+fox+2009,2022-08-04,04:34:29,81,2022-08-04,04:42:26,5
1327,small+soldiers+1998,2022-08-04,05:08:06,111,2022-08-04,05:09:02,2
147021,goldeneye+1995,2022-08-04,05:45:43,128,2022-08-04,05:49:43,3
35862,the+cable+guy+1996,2022-08-04,20:24:23,97,2022-08-04,20:25:24,3
208333,the+groomsmen+2006,2022-08-04,20:23:25,97,2022-08-04,20:26:24,4
102877,kolya+1996,2022-08-04,20:24:56,98,2022-08-04,20:33:47,5
96371,the+rocky+horror+picture+show+1975,2022-08-04,20:55:33,99,2022-08-04,20:58:38,3
96371,arachnophobia+1990,2022-08-04,21:37:34,74,2022-08-04,21:39:31,2
223868,outbreak+1995,2022-08-04,22:20:59,99,2022-08-04,22:51:25,5
26434,interview+with+the+vampire+1994,2022-08-04,22:31:03,99,2022-08-04,22:56:38,4
47266,twice+upon+a+yesterday+1998,2022-08-04,23:18:21,8,2022-08-04,23:32:30,2
38338,schindlers+list+1993,2022-08-04,23:53:52,9,2022-08-05,03:07:34,5
38338,schindlers+list+1993,2022-08-05,03:05:36,195,2022-08-05,03:07:34,5
72354,office+space+1999,2022-08-05,03:40:24,66,2022-08-05,04:05:54,5
163181,the+player+1992,2022-08-05,09:21:41,124,2022-08-05,09:23:43,4
31761,cliffhanger+1993,2022-08-05,13:05:38,99,2022-08-05,13:20:37,3
81266,halloween+resurrection+2002,2022-08-05,12:40:36,56,2022-08-05,12:41:32,1
146731,cast+away+2000,2022-08-05,14:43:47,98,2022-08-05,15:31:13,3
64302,quiz+show+1994,2022-08-05,16:57:56,88,2022-08-05,17:44:30,4
6872,cinema+paradiso+1988,2022-08-05,18:53:22,99,2022-08-05,19:20:34,4
42662,mutiny+on+the+bounty+1935,2022-08-05,19:33:59,99,2022-08-05,20:14:19,3
38338,tank+girl+1995,2022-08-05,22:34:11,99,2022-08-05,22:35:11,5
187196,paulie+1998,2022-08-05,23:58:32,84,2022-08-06,00:07:19,3
187196,paulie+1998,2022-08-06,00:06:18,92,2022-08-06,00:07:19,3
42662,casablanca+1942,2022-08-05,23:59:14,29,2022-08-06,01:13:41,4
42662,casablanca+1942,2022-08-06,01:11:46,102,2022-08-06,01:13:41,4
44605,ace+ventura+pet+detective+1994,2022-08-06,03:01:53,87,2022-08-06,03:02:52,4
159991,mary+shelleys+frankenstein+1994,2022-08-06,04:06:40,122,2022-08-06,04:09:37,4
146731,meet+the+parents+2000,2022-08-06,04:37:56,106,2022-08-06,04:41:55,3
190233,braveheart+1995,2022-08-06,06:47:53,178,2022-08-06,06:48:54,4
8881,who+framed+roger+rabbit+1988,2022-08-06,06:48:45,97,2022-08-06,06:57:57,3
71973,a+time+to+kill+1996,2022-08-06,09:04:11,147,2022-08-06,09:08:12,4
119574,the+matrix+1999,2022-08-06,09:02:37,136,2022-08-06,09:04:35,4
144921,arthur+1981,2022-08-06,13:10:09,97,2022-08-06,13:12:06,3
92021,the+blair+witch+project+1999,2022-08-06,13:32:17,81,2022-08-06,13:34:20,4
57257,the+fifth+element+1997,2022-08-06,15:19:43,99,2022-08-06,15:48:38,4
131736,basket+case+1982,2022-08-06,17:58:20,92,2022-08-06,17:59:25,4
205687,the+shawshank+redemption+1994,2022-08-06,19:08:52,93,2022-08-06,20:00:02,5
97215,team+america+world+police+2004,2022-08-06,20:48:04,98,2022-08-06,20:49:59,4
71973,the+nutty+professor+1996,2022-08-06,22:29:37,95,2022-08-06,22:31:37,3
81266,ringu+1998,2022-08-06,23:08:15,97,2022-08-06,23:09:13,4
223998,oceans+eleven+2001,2022-08-06,23:53:12,65,2022-08-07,00:45:45,3
223998,oceans+eleven+2001,2022-08-07,00:44:47,117,2022-08-07,00:45:45,3
205687,burlesque+2010,2022-08-07,03:01:45,120,2022-08-07,03:02:51,4
187196,the+goonies+1985,2022-08-07,04:34:50,114,2022-08-07,04:36:47,4
147021,species+1995,2022-08-07,05:19:32,109,2022-08-07,05:20:31,3
163181,manhattan+1979,2022-08-07,05:12:07,97,2022-08-07,05:13:12,5
65640,spice+world+1997,2022-08-07,08:51:23,91,2022-08-07,08:55:21,1
124337,indiana+jones+and+the+last+crusade+1989,2022-08-07,11:53:11,127,2022-08-07,11:55:11,4
119574,the+name+of+the+rose+1986,2022-08-07,14:07:35,99,2022-08-07,14:40:32,5
223868,addams+family+values+1993,2022-08-07,16:07:51,95,2022-08-07,16:08:54,2
144921,trainspotting+1996,2022-08-07,15:26:21,17,2022-08-07,15:27:21,4
6872,ben-hur+1959,2022-08-07,15:32:17,8,2022-08-07,15:38:24,1
190233,notting+hill+1999,2022-08-07,17:13:05,99,2022-08-07,17:40:17,3
38338,the+quick+and+the+dead+1995,2022-08-07,17:48:40,98,2022-08-07,17:59:31,5
62590,in+the+line+of+fire+1993,2022-08-07,18:57:31,97,2022-08-07,19:30:33,4
13029,cliffhanger+1993,2022-08-07,19:31:23,99,2022-08-07,19:46:33,4
131736,the+serpent+and+the+rainbow+1988,2022-08-07,19:55,99,2022-08-07,19:56,4
167583,butch+cassidy+and+the+sundance+kid+1969,2022-08-07,20:04:50,99,2022-08-07,20:17:47,4
112741,so+i+married+an+axe+murderer+1993,2022-08-07,20:17:17,94,2022-08-07,20:18:16,4
28718,rec+2007,2022-08-07,19:17:01,5,2022-08-07,19:26:07,3
159991,the+sweetest+thing+2002,2022-08-07,23:35:44,82,2022-08-07,23:39:42,3
117236,crocodile+dundee+1986,2022-08-07,23:59:36,98,2022-08-08,00:00:37,3
64302,pretty+woman+1990,2022-08-07,23:58:48,95,2022-08-08,00:24:58,3
64302,pretty+woman+1990,2022-08-08,00:23:56,120,2022-08-08,00:24:58,3
38338,the+ex+2006,2022-08-07,23:42:46,56,2022-08-07,23:44:45,2
72354,the+godfather+part+ii+1974,2022-08-07,23:59:58,34,2022-08-08,02:48:33,5
72354,the+godfather+part+ii+1974,2022-08-08,02:46:29,200,2022-08-08,02:48:33,5
227857,back+to+the+future+1985,2022-08-08,02:39:34,115,2022-08-08,02:42:36,4
226911,x2+2003,2022-08-08,03:02:46,133,2022-08-08,03:04:39,3
124337,the+empire+strikes+back+1980,2022-08-08,03:21:43,125,2022-08-08,03:22:46,3
175229,ronin+1998,2022-08-08,04:28:49,118,2022-08-08,04:34:46,1
205687,kiss+kiss+bang+bang+2005,2022-08-08,04:43:02,92,2022-08-08,04:55:49,5
57257,a+streetcar+named+desire+1951,2022-08-08,04:34:05,74,2022-08-08,04:35:05,2
73340,nixon+1995,2022-08-08,08:41:45,192,2022-08-08,08:43:49,3
223854,maverick+1994,2022-08-08,08:16:36,125,2022-08-08,08:20:38,3
156202,vanilla+sky+2001,2022-08-08,08:58:28,137,2022-08-08,08:59:29,4
162205,lethal+weapon+2+1989,2022-08-08,09:10:42,115,2022-08-08,09:11:38,5
1327,his+girl+friday+1940,2022-08-08,11:34:54,92,2022-08-08,11:36:46,4
8881,the+silence+of+the+lambs+1991,2022-08-08,15:04:51,94,2022-08-08,15:31:50,4
173096,left+behind+2000,2022-08-08,15:30:52,93,2022-08-08,15:35:56,3
97215,saving+silverman+2001,2022-08-08,14:58:34,55,2022-08-08,14:59:29,1
71973,independence+day+1996,2022-08-08,15:46:55,99,2022-08-08,16:35:06,4
20149,american+pie+1999,2022-08-08,16:30:34,95,2022-08-08,16:32:34,5
147021,a+walk+in+the+clouds+1995,2022-08-08,16:51:10,99,2022-08-08,16:57:02,4
42662,night+of+the+living+dead+1968,2022-08-08,19:18:41,96,2022-08-08,19:20:39,3
6872,the+great+escape+1963,2022-08-08,20:19:31,99,2022-08-08,21:35:10,4
190233,taste+of+cherry+1997,2022-08-08,21:15:05,96,2022-08-08,21:16:06,2
42662,who+framed+roger+rabbit+1988,2022-08-08,22:06:51,98,2022-08-08,22:14:54,4
173096,predator+1987,2022-08-02,13:47:02,6,2022-08-02,13:48:02,3
187196,youve+got+mail+1998,2022-08-08,23:23:55,99,2022-08-08,23:46:29,3
72354,the+specialist+1994,2022-08-08,23:56:11,98,2022-08-09,00:10:30,3
72354,the+specialist+1994,2022-08-09,00:09:30,111,2022-08-09,00:10:30,3
190233,while+you+were+sleeping+1995,2022-08-08,23:57:44,77,2022-08-09,00:25:46,4
190233,while+you+were+sleeping+1995,2022-08-09,00:22:39,102,2022-08-09,00:25:46,4
205687,the+godfather+part+iii+1990,2022-08-08,23:57:23,49,2022-08-08,23:58:24,2
64302,babe+1995,2022-08-08,23:59:31,45,2022-08-09,00:45:21,4
64302,babe+1995,2022-08-09,00:44:21,90,2022-08-09,00:45:21,4
223854,the+fugitive+1993,2022-08-08,23:58:21,37,2022-08-09,01:33:35,4
223854,the+fugitive+1993,2022-08-09,01:31:32,130,2022-08-09,01:33:35,4
